,timestampAti,username,eventType,eventData,project_name,focusedComponent,currentFile,PSIPath,editorLine,editorColumn,"('task',)"
69,2025-03-10T11:42:30.001-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
70,2025-03-10T11:42:31.003-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
71,2025-03-10T11:42:32.004-04:00,IdeState,Inactive,,*,-1,-1,,,,
72,2025-03-10T11:42:33.005-04:00,IdeState,Inactive,,*,-1,-1,,,,
73,2025-03-10T11:42:34.007-04:00,IdeState,Inactive,,*,-1,-1,,,,
74,2025-03-10T11:42:35.007-04:00,IdeState,Inactive,,*,-1,-1,,,,
75,2025-03-10T11:42:36.010-04:00,IdeState,Inactive,,*,-1,-1,,,,
76,2025-03-10T11:42:37.021-04:00,IdeState,Inactive,,*,-1,-1,,,,
77,2025-03-10T11:42:38.026-04:00,IdeState,Inactive,,*,-1,-1,,,,
78,2025-03-10T11:42:39.033-04:00,IdeState,Inactive,,*,-1,-1,,,,
79,2025-03-10T11:42:40.040-04:00,IdeState,Inactive,,*,-1,-1,,,,
80,2025-03-10T11:42:41.048-04:00,IdeState,Inactive,,*,-1,-1,,,,
81,2025-03-10T11:42:42.058-04:00,IdeState,Inactive,,*,-1,-1,,,,
82,2025-03-10T11:42:43.064-04:00,IdeState,Inactive,,*,-1,-1,,,,
83,2025-03-10T11:42:44.073-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
84,2025-03-10T11:42:45.087-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
85,2025-03-10T11:42:46.090-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
86,2025-03-10T11:42:47.092-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
87,2025-03-10T11:42:48.101-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
88,2025-03-10T11:42:49.103-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
89,2025-03-10T11:42:50.105-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
90,2025-03-10T11:42:51.107-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
91,2025-03-10T11:42:52.108-04:00,IdeState,Active,tasktracker,*,-1,-1,,,,
92,2025-03-10T11:42:53.154-04:00,IdeState,Active,Project,*,-1,-1,,,,
93,2025-03-10T11:42:54.156-04:00,IdeState,Active,Editor,pies.py,0,0,,,,
94,2025-03-10T11:42:55.158-04:00,IdeState,Active,Editor,pies.py,0,0,,,,
95,2025-03-10T11:42:55.936-04:00,Action,EditorBackSpace,Editor,pies.py,0,2,,,,
96,2025-03-10T11:42:56.037-04:00,Action,EditorBackSpace,Editor,pies.py,0,1,,,,
97,2025-03-10T11:42:56.161-04:00,IdeState,Active,Editor,pies.py,0,0,,,,
98,2025-03-10T11:42:56.594-04:00,Action,EditorDown,Editor,pies.py,0,0,,,,
99,2025-03-10T11:42:57.162-04:00,IdeState,Active,Editor,pies.py,1,0,,,,
100,2025-03-10T11:42:58.164-04:00,IdeState,Active,Editor,pies.py,1,4,,,,
101,2025-03-06T11:51:18.628-05:00,IdeState,NoProject,,*,-1,-1,,,,
102,2025-03-06T11:51:19.698-05:00,IdeState,NoProject,,*,-1,-1,,,,
103,2025-03-06T11:51:20.711-05:00,IdeState,NoProject,,*,-1,-1,,,,
104,2025-03-06T11:51:21.748-05:00,IdeState,NoProject,,*,-1,-1,,,,
105,2025-03-06T11:51:22.750-05:00,IdeState,NoProject,,*,-1,-1,,,,
106,2025-03-06T11:51:23.857-05:00,IdeState,NoProject,,*,-1,-1,,,,
107,2025-03-06T11:51:24.986-05:00,IdeState,Active,Popup,*,-1,-1,,,,
108,2025-03-06T11:51:26.030-05:00,IdeState,Active,Project,*,-1,-1,,,,
109,2025-03-06T11:51:27.041-05:00,IdeState,Active,Project,*,-1,-1,,,,
110,2025-03-06T11:51:28.076-05:00,IdeState,Active,Project,*,-1,-1,,,,
111,2025-03-06T11:51:29.214-05:00,IdeState,Active,Project,*,-1,-1,,,,
112,2025-03-06T11:51:30.323-05:00,IdeState,Active,Project,*,-1,-1,,,,
113,2025-03-06T11:51:31.559-05:00,IdeState,Active,Project,*,-1,-1,,,,
114,2025-03-06T11:51:32.960-05:00,IdeState,Active,Project,*,-1,-1,,,,
115,2025-03-06T11:51:34.118-05:00,IdeState,Active,Project,*,-1,-1,,,,
116,2025-03-06T11:51:35.121-05:00,IdeState,Active,Project,*,-1,-1,,,,
117,2025-03-06T11:51:36.133-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
118,2025-03-06T11:51:37.135-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
119,2025-03-06T11:51:38.135-05:00,IdeState,Active,Project,*,-1,-1,,,,
120,2025-03-06T11:51:39.137-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
121,2025-03-06T11:51:40.139-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
122,2025-03-06T11:51:41.140-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
123,2025-03-06T11:51:42.142-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
124,2025-03-06T11:51:43.147-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
125,2025-03-06T11:51:44.173-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
126,2025-03-06T11:51:45.177-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
127,2025-03-06T11:51:46.193-05:00,IdeState,Active,Project,*,-1,-1,,,,
128,2025-03-06T11:51:47.194-05:00,IdeState,Active,Project,*,-1,-1,,,,
129,2025-03-06T11:51:48.196-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
130,2025-03-06T11:51:49.196-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
131,2025-03-06T11:51:50.322-05:00,IdeState,Active,Project,pies.py,0,0,,,,
132,2025-03-06T11:51:51.325-05:00,IdeState,Active,Editor,pies.py,2,22,,,,
133,2025-03-06T11:51:52.534-05:00,Action,EditorEnter,Editor,pies.py,2,22,,,,
134,2025-03-06T11:51:52.822-05:00,IdeState,Active,Editor,pies.py,3,0,,,,
135,2025-03-06T11:51:53.822-05:00,IdeState,Active,Editor,pies.py,3,0,,,,
136,2025-03-06T11:51:54.823-05:00,IdeState,Active,Editor,pies.py,3,0,,,,
137,2025-03-06T11:51:55.824-05:00,IdeState,Active,Editor,pies.py,3,5,,,,
138,2025-03-06T11:51:56.825-05:00,IdeState,Active,Editor,pies.py,3,7,,,,
139,2025-03-10T11:42:59.165-04:00,IdeState,Active,Editor,pies.py,1,6,,,,
140,2025-03-10T11:43:00.149-04:00,Action,EditorBackSpace,Editor,pies.py,1,7,,,,
141,2025-03-10T11:43:00.168-04:00,IdeState,Active,Editor,pies.py,1,6,,,,
142,2025-03-10T11:43:01.204-04:00,IdeState,Active,Editor,pies.py,1,12,,,,
143,2025-03-10T11:43:02.207-04:00,IdeState,Active,Editor,pies.py,1,20,,,,
144,2025-03-10T11:43:02.768-04:00,Action,EditorRight,Editor,pies.py,1,20,,,,
145,2025-03-10T11:43:02.886-04:00,Action,EditorRight,Editor,pies.py,1,21,,,,
146,2025-03-10T11:43:03.208-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
147,2025-03-10T11:43:04.210-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
148,2025-03-10T11:43:05.211-04:00,IdeState,Active,tasktracker,pies.py,1,22,,,,
149,2025-03-10T11:43:06.212-04:00,IdeState,Active,Project,*,-1,-1,,,,
150,2025-03-10T11:43:07.214-04:00,IdeState,Active,Project,*,-1,-1,,,,
151,2025-03-10T11:43:08.215-04:00,IdeState,Active,Project,*,-1,-1,,,,
152,2025-03-10T11:43:09.216-04:00,IdeState,Active,Project,*,-1,-1,,,,
153,2025-03-10T11:43:10.218-04:00,IdeState,Active,Project,*,-1,-1,,,,
154,2025-03-10T11:43:11.219-04:00,IdeState,Active,Project,*,-1,-1,,,,
155,2025-03-10T11:43:12.220-04:00,IdeState,Active,Project,*,-1,-1,,,,
156,2025-03-10T11:43:13.222-04:00,IdeState,Active,Project,*,-1,-1,,,,
157,2025-03-10T11:43:14.225-04:00,IdeState,Active,Project,*,-1,-1,,,,
158,2025-03-10T11:43:15.226-04:00,IdeState,Active,Project,*,-1,-1,,,,
159,2025-03-10T11:43:16.227-04:00,IdeState,Active,Project,*,-1,-1,,,,
160,2025-03-10T11:43:17.228-04:00,IdeState,Active,Project,*,-1,-1,,,,
161,2025-03-10T11:43:18.229-04:00,IdeState,Active,Project,*,-1,-1,,,,
162,2025-03-10T11:43:19.230-04:00,IdeState,Active,Project,*,-1,-1,,,,
163,2025-03-10T11:43:20.231-04:00,IdeState,Active,Project,*,-1,-1,,,,
164,2025-03-10T11:43:21.233-04:00,IdeState,Active,Project,*,-1,-1,,,,
165,2025-03-10T11:43:22.234-04:00,IdeState,Active,Project,*,-1,-1,,,,
166,2025-03-10T11:43:23.236-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
167,2025-03-10T11:43:24.236-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
168,2025-03-10T11:43:25.239-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
169,2025-03-10T11:43:26.242-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
170,2025-03-10T11:43:27.244-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
171,2025-03-10T11:43:28.245-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
172,2025-03-10T11:43:29.247-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
173,2025-03-10T11:43:30.248-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
174,2025-03-10T11:43:31.251-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
175,2025-03-10T11:43:32.253-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
176,2025-03-10T11:43:33.254-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
177,2025-03-10T11:43:34.255-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
178,2025-03-10T11:43:35.256-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
179,2025-03-10T11:43:36.258-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
180,2025-03-10T11:43:37.259-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
181,2025-03-10T11:43:38.262-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
182,2025-03-10T11:43:39.263-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
183,2025-03-10T11:43:40.264-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
184,2025-03-10T11:43:41.265-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
185,2025-03-10T11:43:42.267-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
186,2025-03-10T11:43:43.268-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
187,2025-03-10T11:43:44.271-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
188,2025-03-10T11:43:45.273-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
189,2025-03-10T11:43:46.274-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
190,2025-03-10T11:43:47.277-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
191,2025-03-10T11:43:48.278-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
192,2025-03-10T11:43:49.280-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
193,2025-03-10T11:43:50.281-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
194,2025-03-10T11:43:51.282-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
195,2025-03-10T11:43:52.283-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
196,2025-03-10T11:43:53.285-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
197,2025-03-10T11:43:54.286-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
198,2025-03-10T11:43:55.287-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
199,2025-03-10T11:43:56.289-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
200,2025-03-10T11:43:57.291-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
201,2025-03-10T11:43:58.292-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
202,2025-03-10T11:43:59.294-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
203,2025-03-10T11:44:00.296-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
204,2025-03-10T11:44:01.297-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
205,2025-03-10T11:44:02.299-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
206,2025-03-10T11:44:03.302-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
207,2025-03-10T11:44:04.303-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
208,2025-03-10T11:44:05.304-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
209,2025-03-10T11:44:06.307-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
210,2025-03-10T11:44:07.310-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
211,2025-03-10T11:44:08.312-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
212,2025-03-10T11:44:09.315-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
213,2025-03-10T11:44:10.316-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
214,2025-03-10T11:44:11.318-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
215,2025-03-10T11:44:12.319-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
216,2025-03-10T11:44:13.320-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
217,2025-03-10T11:44:14.321-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
218,2025-03-10T11:44:15.324-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
219,2025-03-10T11:44:16.325-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
220,2025-03-10T11:44:17.326-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
221,2025-03-10T11:44:18.327-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
222,2025-03-10T11:44:19.329-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
223,2025-03-10T11:44:20.330-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
224,2025-03-10T11:44:21.332-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
225,2025-03-10T11:44:22.333-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
226,2025-03-10T11:44:23.334-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
227,2025-03-10T11:44:24.335-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
228,2025-03-10T11:44:25.338-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
229,2025-03-10T11:44:26.339-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
230,2025-03-10T11:44:27.342-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
231,2025-03-10T11:44:28.343-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
232,2025-03-10T11:44:29.345-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
233,2025-03-10T11:44:30.347-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
234,2025-03-10T11:44:31.348-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
235,2025-03-10T11:44:32.349-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
236,2025-03-10T11:44:33.350-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
237,2025-03-10T11:44:34.352-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
238,2025-03-10T11:44:35.354-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
239,2025-03-10T11:44:36.356-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
240,2025-03-10T11:44:37.358-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
241,2025-03-10T11:44:38.359-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
242,2025-03-10T11:44:39.360-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
243,2025-03-10T11:44:40.361-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
244,2025-03-10T11:44:41.363-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
245,2025-03-10T11:44:42.366-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
246,2025-03-10T11:44:43.367-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
247,2025-03-10T11:44:44.369-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
248,2025-03-10T11:44:45.370-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
249,2025-03-10T11:44:46.372-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
250,2025-03-10T11:44:47.375-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
251,2025-03-10T11:44:48.377-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
252,2025-03-10T11:44:49.378-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
253,2025-03-10T11:44:50.380-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
254,2025-03-10T11:44:51.382-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
255,2025-03-10T11:44:52.385-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
256,2025-03-10T11:44:53.388-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
257,2025-03-10T11:44:54.388-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
258,2025-03-10T11:44:55.390-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
259,2025-03-10T11:44:56.393-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
260,2025-03-10T11:44:57.394-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
261,2025-03-10T11:44:58.395-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
262,2025-03-10T11:44:59.396-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
263,2025-03-10T11:45:00.399-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
264,2025-03-10T11:45:01.400-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
265,2025-03-10T11:45:02.401-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
266,2025-03-10T11:45:03.404-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
267,2025-03-10T11:45:04.405-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
268,2025-03-10T11:45:05.406-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
269,2025-03-10T11:45:06.408-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
270,2025-03-10T11:45:07.410-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
271,2025-03-10T11:45:08.411-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
272,2025-03-10T11:45:09.414-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
273,2025-03-10T11:45:10.416-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
274,2025-03-10T11:45:11.419-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
275,2025-03-10T11:45:12.421-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
276,2025-03-10T11:45:13.422-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
277,2025-03-10T11:45:14.423-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
278,2025-03-10T11:45:15.425-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
279,2025-03-10T11:45:16.427-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
280,2025-03-10T11:45:17.428-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
281,2025-03-10T11:45:18.431-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
282,2025-03-10T11:45:19.432-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
283,2025-03-10T11:45:20.435-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
284,2025-03-10T11:45:21.437-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
285,2025-03-10T11:45:22.438-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
286,2025-03-10T11:45:23.440-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
287,2025-03-10T11:45:24.441-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
288,2025-03-10T11:45:25.444-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
289,2025-03-10T11:45:26.447-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
290,2025-03-10T11:45:27.449-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
291,2025-03-10T11:45:28.450-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
292,2025-03-10T11:45:29.452-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
293,2025-03-10T11:45:30.453-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
294,2025-03-10T11:45:31.454-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
295,2025-03-10T11:45:32.455-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
296,2025-03-10T11:45:33.457-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
297,2025-03-10T11:45:34.459-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
298,2025-03-10T11:45:35.461-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
299,2025-03-10T11:45:36.462-04:00,IdeState,Active,Editor,pies.py,1,22,,,,
300,2025-03-10T11:45:37.374-04:00,Action,EditorLineStartWithSelection,Editor,pies.py,1,22,,,,
301,2025-03-10T11:45:37.465-04:00,IdeState,Active,Editor,pies.py,1,0,,,,
302,2025-03-10T11:45:38.068-04:00,Action,EditorCut,Editor,pies.py,1,0,,,,
