date,timestamp,fileName,fileHashCode,documentHashCode,fragment,userId,testMode,program,year,programExperienceYears,programExperienceMonths,country,chosenTask,programmingLanguage
2024-11-03T16:28:37.113-05:00,439,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Danie",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:37.372-05:00,443,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:37.588-05:00,447,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:37.728-05:00,451,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel H",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:37.794-05:00,462,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hi",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:37.953-05:00,466,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hin",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:38.016-05:00,470,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinb",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:38.139-05:00,474,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbe",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:38.252-05:00,478,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbes",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:38.338-05:00,482,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:42.772-05:00,486,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:42.946-05:00,492,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
d",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:43.043-05:00,506,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
de",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:43.257-05:00,516,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:43.842-05:00,533,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:43.969-05:00,542,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:44.010-05:00,560,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:44.137-05:00,564,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def tot",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:44.258-05:00,568,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def tota",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:44.543-05:00,572,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:45.176-05:00,576,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:45.403-05:00,583,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_c",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:45.481-05:00,587,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_co",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:45.600-05:00,591,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cos",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:45.973-05:00,595,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:45.978-05:00,600,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:46.176-05:00,601,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost()",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:46.464-05:00,611,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:46.675-05:00,633,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A,)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:46.767-05:00,637,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:47.257-05:00,641,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, b)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:47.402-05:00,658,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:48.244-05:00,662,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:48.460-05:00,674,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B,)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:48.689-05:00,678,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:49.644-05:00,682,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:50.042-05:00,700,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:50.054-05:00,705,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:51.485-05:00,709,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:51.683-05:00,715,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:51.790-05:00,736,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:51.963-05:00,747,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    tot",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:52.104-05:00,758,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    tota",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:52.357-05:00,769,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:52.507-05:00,781,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:52.593-05:00,792,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_c",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:52.652-05:00,803,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_ce",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:52.843-05:00,813,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cen",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:52.967-05:00,824,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cent",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:54.020-05:00,835,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:54.347-05:00,847,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:54.559-05:00,852,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents =",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:54.858-05:00,856,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:54.860-05:00,861,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:55.089-05:00,862,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = ()",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:55.678-05:00,868,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:56.489-05:00,894,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:56.747-05:00,901,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A *)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:56.890-05:00,908,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:57.072-05:00,912,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 1)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:57.239-05:00,920,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 10)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:58.434-05:00,924,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:58.743-05:00,936,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:59.019-05:00,945,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 +)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:28:59.210-05:00,959,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:00.337-05:00,963,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:01.072-05:00,1006,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:01.271-05:00,1018,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) *",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:01.490-05:00,1024,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:01.503-05:00,1028,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:01.981-05:00,1029,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * NB",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:03.748-05:00,1056,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:12.359-05:00,1113,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:12.618-05:00,1130,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:12.738-05:00,1134,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:12.850-05:00,1166,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:12.946-05:00,1181,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    tot",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:13.097-05:00,1194,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    tota",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:13.337-05:00,1205,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    total",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:13.679-05:00,1209,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    total_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:13.794-05:00,1220,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    total_d",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:14.040-05:00,1224,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    total_do",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:16.372-05:00,1228,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    total_dol",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:18.453-05:00,1240,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    
    total_dollars = total_cents / 100",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:22.441-05:00,1256,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:22.819-05:00,1283,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:22.926-05:00,1309,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    r",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:23.098-05:00,1341,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    re",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:23.223-05:00,1357,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    rem",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:23.342-05:00,1374,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    rema",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:23.409-05:00,1386,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remai",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:23.689-05:00,1398,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remain",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:23.710-05:00,1409,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaini",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:23.776-05:00,1410,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remainin",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:24.665-05:00,1414,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:24.793-05:00,1439,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:24.896-05:00,1443,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining_c",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:25.024-05:00,1447,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining_ce",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:25.105-05:00,1451,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining_cen",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:25.232-05:00,1455,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining_cent",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:25.454-05:00,1459,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining_cents",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:25.727-05:00,1463,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining_cents ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:25.954-05:00,1467,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining_cents =",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T16:29:26.088-05:00,1471,pies.py,115903,1264367361,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N    
    total_dollars = total_cents / 100
    remaining_cents = ",1,ON,3,male,3,-1,canada,pies,python
