date,timestamp,fileName,fileHashCode,documentHashCode,fragment,userId,testMode,program,year,programExperienceYears,programExperienceMonths,country,chosenTask,programmingLanguage
2024-11-03T17:15:15.128-05:00,6699,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:15.377-05:00,6720,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:15.479-05:00,6725,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_c",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:15.545-05:00,6729,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_co",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:15.666-05:00,6733,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cos",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:18.671-05:00,6737,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:18.941-05:00,6742,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost:",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:18.954-05:00,6746,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost:
",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:19.356-05:00,6750,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost:
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:19.361-05:00,6756,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost:
   ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:19.518-05:00,6757,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost:
",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:19.988-05:00,6761,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost:",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:20.375-05:00,6766,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:20.380-05:00,6771,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:20.824-05:00,6772,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost()",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:21.322-05:00,6783,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:21.512-05:00,6806,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A,)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:21.691-05:00,6810,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:21.975-05:00,6814,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:22.171-05:00,6830,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B,)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:22.385-05:00,6834,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:23.049-05:00,6838,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:23.302-05:00,6855,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:23.318-05:00,6859,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:24.584-05:00,6863,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:24.630-05:00,6869,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:24.777-05:00,6888,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:24.866-05:00,6899,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    tot",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:24.945-05:00,6909,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    tota",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:25.178-05:00,6920,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:25.307-05:00,6932,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:25.388-05:00,6936,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_c",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:25.490-05:00,6940,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_ce",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:25.592-05:00,6944,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cen",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:25.707-05:00,6948,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cent",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:26.059-05:00,6952,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:26.703-05:00,6958,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:27.001-05:00,6964,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents =",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:27.455-05:00,6969,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:27.922-05:00,6975,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = A",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:28.124-05:00,7001,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:28.131-05:00,7008,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:28.330-05:00,7009,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = ()",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:28.908-05:00,7015,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:29.288-05:00,7036,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:29.459-05:00,7042,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A *)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:29.617-05:00,7048,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:29.738-05:00,7052,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 1)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:29.883-05:00,7060,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 10)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:30.433-05:00,7064,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:31.240-05:00,7078,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:31.594-05:00,7088,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 +)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:31.804-05:00,7106,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + )",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:32.403-05:00,7110,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B)",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:33.024-05:00,7128,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:33.201-05:00,7142,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) *",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:33.409-05:00,7148,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:34.109-05:00,7152,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:35.537-05:00,7180,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:35.866-05:00,7199,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    d",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:35.991-05:00,7220,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:36.157-05:00,7228,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:36.249-05:00,7243,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:36.375-05:00,7254,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    tot",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:36.608-05:00,7265,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    tota",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:37.438-05:00,7269,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:37.728-05:00,7286,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:37.875-05:00,7290,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_d",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:38.061-05:00,7294,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_do",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:38.184-05:00,7298,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dol",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:38.251-05:00,7302,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_doll",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:38.320-05:00,7306,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dolla",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:38.574-05:00,7310,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollar",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:39.271-05:00,7314,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:39.837-05:00,7326,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:40.122-05:00,7342,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars =",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:40.244-05:00,7346,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = ",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:40.359-05:00,7350,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:40.390-05:00,7363,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:40.761-05:00,7364,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = toa",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:40.912-05:00,7376,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:40.982-05:00,7387,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:41.323-05:00,7398,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = tt",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:41.548-05:00,7409,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = t",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:41.591-05:00,7420,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = to",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:41.715-05:00,7424,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = tot",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:41.819-05:00,7428,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = tota",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:42.105-05:00,7432,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:42.254-05:00,7437,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:42.384-05:00,7442,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_e",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:42.600-05:00,7446,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_en",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:42.753-05:00,7450,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_e",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:42.816-05:00,7454,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:42.890-05:00,7458,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_c",1,ON,3,male,3,-1,canada,pies,python
2024-11-03T17:15:42.985-05:00,7469,pies.py,13398,1570530543,"# Write code for the pies task in this file

# Write your code here
# Daniel Hinbest
def total_cost(A, B, N):
    total_cents = (A * 100 + B) * N
    total_dollars = total_ce",1,ON,3,male,3,-1,canada,pies,python
