,timestampAti,username,eventType,eventData,project_name,focusedComponent,currentFile,PSIPath,editorLine,editorColumn,"('task',)"
59,2025-02-28T13:23:25.806-05:00,IdeState,Active,Project,*,-1,-1,,,,
60,2025-02-28T13:23:26.917-05:00,IdeState,Active,Project,*,-1,-1,,,,
61,2025-02-28T13:23:27.919-05:00,IdeState,Active,Project,*,-1,-1,,,,
62,2025-02-28T13:23:28.921-05:00,IdeState,Active,Project,*,-1,-1,,,,
63,2025-02-28T13:23:29.922-05:00,IdeState,Active,Project,*,-1,-1,,,,
64,2025-02-28T13:23:30.923-05:00,IdeState,Active,Project,*,-1,-1,,,,
65,2025-02-28T13:23:31.924-05:00,IdeState,Active,Project,*,-1,-1,,,,
66,2025-02-28T13:23:32.926-05:00,IdeState,Active,Project,*,-1,-1,,,,
67,2025-02-28T13:23:33.927-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
68,2025-02-28T13:23:34.931-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
69,2025-02-28T13:23:35.934-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
70,2025-02-28T13:23:36.936-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
71,2025-02-28T13:23:37.939-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
72,2025-02-28T13:23:38.940-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
73,2025-02-28T13:23:39.943-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
74,2025-02-28T13:23:40.944-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
75,2025-02-28T13:23:41.945-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
76,2025-02-28T13:23:42.948-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
77,2025-02-28T13:23:43.950-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
78,2025-02-28T13:23:44.951-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
79,2025-02-28T13:23:45.952-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
80,2025-02-28T13:23:46.970-05:00,IdeState,Inactive,,*,-1,-1,,,,
81,2025-02-28T13:23:47.974-05:00,IdeState,Inactive,,*,-1,-1,,,,
82,2025-02-28T13:23:48.975-05:00,IdeState,Inactive,,*,-1,-1,,,,
83,2025-02-28T13:23:49.978-05:00,IdeState,Inactive,,*,-1,-1,,,,
84,2025-02-28T13:23:50.979-05:00,IdeState,Inactive,,*,-1,-1,,,,
85,2025-02-28T13:23:51.995-05:00,IdeState,Inactive,,*,-1,-1,,,,
86,2025-02-28T13:23:53.008-05:00,IdeState,Inactive,,*,-1,-1,,,,
87,2025-02-28T13:23:54.026-05:00,IdeState,Inactive,,*,-1,-1,,,,
88,2025-02-28T13:23:55.032-05:00,IdeState,Inactive,,*,-1,-1,,,,
89,2025-02-28T13:23:56.046-05:00,IdeState,Inactive,,*,-1,-1,,,,
90,2025-02-28T13:23:57.055-05:00,IdeState,Inactive,,*,-1,-1,,,,
91,2025-02-28T13:23:58.056-05:00,IdeState,Inactive,,*,-1,-1,,,,
92,2025-02-28T13:23:59.072-05:00,IdeState,Inactive,,*,-1,-1,,,,
93,2025-02-28T13:24:00.091-05:00,IdeState,Inactive,,*,-1,-1,,,,
94,2025-02-28T13:24:01.114-05:00,IdeState,Inactive,,*,-1,-1,,,,
95,2025-02-28T13:24:03.034-05:00,IdeState,Inactive,,*,-1,-1,,,,
96,2025-02-28T13:24:04.049-05:00,IdeState,Inactive,,*,-1,-1,,,,
97,2025-02-28T13:24:05.067-05:00,IdeState,Inactive,,*,-1,-1,,,,
98,2025-02-28T13:24:06.105-05:00,IdeState,Inactive,,*,-1,-1,,,,
99,2025-02-28T13:24:07.125-05:00,IdeState,Inactive,,*,-1,-1,,,,
100,2025-02-28T13:24:08.199-05:00,IdeState,Inactive,,*,-1,-1,,,,
101,2025-02-28T13:24:09.296-05:00,IdeState,Inactive,,*,-1,-1,,,,
102,2025-02-28T13:24:10.376-05:00,IdeState,Inactive,,*,-1,-1,,,,
103,2025-02-28T13:24:11.392-05:00,IdeState,Inactive,,*,-1,-1,,,,
104,2025-02-28T13:24:12.402-05:00,IdeState,Inactive,,*,-1,-1,,,,
105,2025-02-28T13:24:13.409-05:00,IdeState,Inactive,,*,-1,-1,,,,
106,2025-02-28T13:24:14.420-05:00,IdeState,Inactive,,*,-1,-1,,,,
107,2025-02-28T13:24:15.436-05:00,IdeState,Inactive,,*,-1,-1,,,,
108,2025-02-28T13:24:16.438-05:00,IdeState,Inactive,,*,-1,-1,,,,
109,2025-02-28T13:24:17.451-05:00,IdeState,Inactive,,*,-1,-1,,,,
110,2025-02-28T13:24:18.467-05:00,IdeState,Inactive,,*,-1,-1,,,,
111,2025-02-28T13:24:19.479-05:00,IdeState,Inactive,,*,-1,-1,,,,
112,2025-02-28T13:24:20.495-05:00,IdeState,Inactive,,*,-1,-1,,,,
113,2025-02-28T13:24:21.511-05:00,IdeState,Inactive,,*,-1,-1,,,,
114,2025-02-28T13:24:22.521-05:00,IdeState,Inactive,,*,-1,-1,,,,
115,2025-02-28T13:24:23.536-05:00,IdeState,Inactive,,*,-1,-1,,,,
116,2025-02-28T13:24:24.551-05:00,IdeState,Inactive,,*,-1,-1,,,,
117,2025-02-28T13:24:25.555-05:00,IdeState,Inactive,,*,-1,-1,,,,
118,2025-02-28T13:24:26.574-05:00,IdeState,Inactive,,*,-1,-1,,,,
119,2025-02-28T13:24:27.586-05:00,IdeState,Inactive,,*,-1,-1,,,,
120,2025-02-28T13:24:28.603-05:00,IdeState,Inactive,,*,-1,-1,,,,
121,2025-02-28T13:24:29.615-05:00,IdeState,Inactive,,*,-1,-1,,,,
122,2025-02-28T13:24:30.616-05:00,IdeState,Inactive,,*,-1,-1,,,,
123,2025-02-28T13:24:31.634-05:00,IdeState,Inactive,,*,-1,-1,,,,
124,2025-02-28T13:24:32.644-05:00,IdeState,Inactive,,*,-1,-1,,,,
125,2025-02-28T13:24:33.658-05:00,IdeState,Inactive,,*,-1,-1,,,,
126,2025-02-28T13:24:34.673-05:00,IdeState,Inactive,,*,-1,-1,,,,
127,2025-02-28T13:24:35.689-05:00,IdeState,Inactive,,*,-1,-1,,,,
128,2025-02-28T13:24:36.702-05:00,IdeState,Inactive,,*,-1,-1,,,,
129,2025-02-28T13:24:37.703-05:00,IdeState,Inactive,,*,-1,-1,,,,
130,2025-02-28T13:24:38.714-05:00,IdeState,Inactive,,*,-1,-1,,,,
131,2025-02-28T13:24:39.723-05:00,IdeState,Inactive,,*,-1,-1,,,,
132,2025-02-28T13:24:40.727-05:00,IdeState,Inactive,,*,-1,-1,,,,
133,2025-02-28T13:24:41.739-05:00,IdeState,Inactive,,*,-1,-1,,,,
134,2025-02-28T13:24:42.753-05:00,IdeState,Inactive,,*,-1,-1,,,,
135,2025-02-28T13:24:43.770-05:00,IdeState,Inactive,,*,-1,-1,,,,
136,2025-02-28T13:24:44.783-05:00,IdeState,Inactive,,*,-1,-1,,,,
137,2025-02-28T13:24:45.797-05:00,IdeState,Inactive,,*,-1,-1,,,,
138,2025-02-28T13:24:46.810-05:00,IdeState,Inactive,,*,-1,-1,,,,
139,2025-02-28T13:24:47.824-05:00,IdeState,Inactive,,*,-1,-1,,,,
140,2025-02-28T13:24:48.824-05:00,IdeState,Inactive,,*,-1,-1,,,,
141,2025-02-28T13:24:50.658-05:00,IdeState,Inactive,,*,-1,-1,,,,
142,2025-02-28T13:24:51.781-05:00,IdeState,Inactive,,*,-1,-1,,,,
143,2025-02-28T13:24:52.795-05:00,IdeState,Inactive,,*,-1,-1,,,,
144,2025-02-28T13:24:53.796-05:00,IdeState,Inactive,,*,-1,-1,,,,
145,2025-02-28T13:24:54.816-05:00,IdeState,Inactive,,*,-1,-1,,,,
146,2025-02-28T13:24:55.829-05:00,IdeState,Inactive,,*,-1,-1,,,,
147,2025-02-28T13:24:56.845-05:00,IdeState,Inactive,,*,-1,-1,,,,
148,2025-02-28T13:24:57.861-05:00,IdeState,Inactive,,*,-1,-1,,,,
149,2025-02-28T13:24:58.868-05:00,IdeState,Inactive,,*,-1,-1,,,,
150,2025-02-28T13:24:59.877-05:00,IdeState,Inactive,,*,-1,-1,,,,
151,2025-02-28T13:25:00.888-05:00,IdeState,Inactive,,*,-1,-1,,,,
152,2025-02-28T13:25:01.903-05:00,IdeState,Inactive,,*,-1,-1,,,,
153,2025-02-28T13:25:02.916-05:00,IdeState,Inactive,,*,-1,-1,,,,
154,2025-02-28T13:25:03.930-05:00,IdeState,Inactive,,*,-1,-1,,,,
155,2025-02-28T13:25:04.931-05:00,IdeState,Inactive,,*,-1,-1,,,,
156,2025-02-28T13:25:05.947-05:00,IdeState,Inactive,,*,-1,-1,,,,
157,2025-02-28T13:25:06.955-05:00,IdeState,Inactive,,*,-1,-1,,,,
158,2025-02-28T13:25:07.956-05:00,IdeState,Inactive,,*,-1,-1,,,,
159,2025-02-28T13:25:08.982-05:00,IdeState,Inactive,,*,-1,-1,,,,
160,2025-02-28T13:25:09.990-05:00,IdeState,Inactive,,*,-1,-1,,,,
161,2025-02-28T13:25:11.006-05:00,IdeState,Inactive,,*,-1,-1,,,,
162,2025-02-28T13:25:12.010-05:00,IdeState,Inactive,,*,-1,-1,,,,
163,2025-02-28T13:25:13.014-05:00,IdeState,Inactive,,*,-1,-1,,,,
164,2025-02-28T13:25:14.026-05:00,IdeState,Inactive,,*,-1,-1,,,,
165,2025-02-28T13:25:15.051-05:00,IdeState,Inactive,,*,-1,-1,,,,
166,2025-02-28T13:25:16.061-05:00,IdeState,Inactive,,*,-1,-1,,,,
167,2025-02-28T13:25:17.066-05:00,IdeState,Inactive,,*,-1,-1,,,,
168,2025-02-28T13:25:18.072-05:00,IdeState,Inactive,,*,-1,-1,,,,
169,2025-02-28T13:25:19.078-05:00,IdeState,Inactive,,*,-1,-1,,,,
170,2025-02-28T13:25:20.088-05:00,IdeState,Inactive,,*,-1,-1,,,,
171,2025-02-28T13:25:21.099-05:00,IdeState,Inactive,,*,-1,-1,,,,
172,2025-02-28T13:25:22.113-05:00,IdeState,Inactive,,*,-1,-1,,,,
173,2025-02-28T13:25:23.130-05:00,IdeState,Inactive,,*,-1,-1,,,,
174,2025-02-28T13:25:24.132-05:00,IdeState,Inactive,,*,-1,-1,,,,
175,2025-02-28T13:25:25.141-05:00,IdeState,Inactive,,*,-1,-1,,,,
176,2025-02-28T13:25:26.151-05:00,IdeState,Inactive,,*,-1,-1,,,,
177,2025-02-28T13:25:27.163-05:00,IdeState,Active,Popup,*,-1,-1,,,,
178,2025-02-28T13:25:28.173-05:00,IdeState,Active,Popup,*,-1,-1,,,,
179,2025-02-28T13:25:29.187-05:00,IdeState,Active,Popup,*,-1,-1,,,,
180,2025-02-28T13:25:30.196-05:00,IdeState,Active,Popup,*,-1,-1,,,,
181,2025-02-28T13:25:31.211-05:00,IdeState,Active,Popup,*,-1,-1,,,,
182,2025-02-28T13:25:32.213-05:00,IdeState,Active,Popup,*,-1,-1,,,,
183,2025-02-28T13:25:33.217-05:00,IdeState,Active,Popup,*,-1,-1,,,,
184,2025-02-28T13:25:34.220-05:00,IdeState,Active,Popup,*,-1,-1,,,,
185,2025-02-28T13:25:35.223-05:00,IdeState,Active,Popup,*,-1,-1,,,,
186,2025-02-28T13:25:36.224-05:00,IdeState,Active,Popup,*,-1,-1,,,,
187,2025-02-28T13:25:37.225-05:00,IdeState,Active,Popup,*,-1,-1,,,,
188,2025-02-28T13:25:38.226-05:00,IdeState,Active,Popup,*,-1,-1,,,,
189,2025-02-28T13:25:39.228-05:00,IdeState,Active,Popup,*,-1,-1,,,,
190,2025-02-28T13:25:40.229-05:00,IdeState,Active,Popup,*,-1,-1,,,,
191,2025-02-28T13:25:41.230-05:00,IdeState,Active,Popup,*,-1,-1,,,,
192,2025-02-28T13:25:42.232-05:00,IdeState,Active,Popup,*,-1,-1,,,,
193,2025-02-28T13:25:43.234-05:00,IdeState,Active,Popup,*,-1,-1,,,,
194,2025-02-28T13:25:44.237-05:00,IdeState,Active,Popup,*,-1,-1,,,,
195,2025-02-28T13:25:45.239-05:00,IdeState,Active,Popup,*,-1,-1,,,,
196,2025-02-28T13:25:46.241-05:00,IdeState,Active,Popup,*,-1,-1,,,,
197,2025-02-28T13:25:47.244-05:00,IdeState,Active,Popup,*,-1,-1,,,,
198,2025-02-28T13:25:48.245-05:00,IdeState,Active,Popup,*,-1,-1,,,,
199,2025-02-28T13:25:49.247-05:00,IdeState,Active,Popup,*,-1,-1,,,,
200,2025-02-28T13:25:50.248-05:00,IdeState,Active,Popup,*,-1,-1,,,,
201,2025-02-28T13:25:51.249-05:00,IdeState,Active,Popup,*,-1,-1,,,,
202,2025-02-28T13:25:52.251-05:00,IdeState,Active,Popup,*,-1,-1,,,,
203,2025-02-28T13:25:53.253-05:00,IdeState,Active,Popup,*,-1,-1,,,,
204,2025-02-28T13:25:54.255-05:00,IdeState,Active,Popup,*,-1,-1,,,,
205,2025-02-28T13:25:55.258-05:00,IdeState,Active,Popup,*,-1,-1,,,,
206,2025-02-28T13:25:56.259-05:00,IdeState,Active,Popup,*,-1,-1,,,,
207,2025-02-28T13:25:57.262-05:00,IdeState,Active,Popup,*,-1,-1,,,,
208,2025-02-28T13:25:58.265-05:00,IdeState,Active,Popup,*,-1,-1,,,,
209,2025-02-28T13:25:59.265-05:00,IdeState,Active,Popup,*,-1,-1,,,,
210,2025-02-28T13:26:00.267-05:00,IdeState,Active,Popup,*,-1,-1,,,,
211,2025-02-28T13:26:01.268-05:00,IdeState,Active,Popup,*,-1,-1,,,,
212,2025-02-28T13:26:02.269-05:00,IdeState,Active,Popup,*,-1,-1,,,,
213,2025-02-28T13:26:03.272-05:00,IdeState,Active,Popup,*,-1,-1,,,,
214,2025-02-28T13:26:04.274-05:00,IdeState,Active,Popup,*,-1,-1,,,,
215,2025-02-28T13:26:05.275-05:00,IdeState,Active,Popup,*,-1,-1,,,,
216,2025-02-28T13:26:06.277-05:00,IdeState,Active,Popup,*,-1,-1,,,,
217,2025-02-28T13:26:07.280-05:00,IdeState,Active,Popup,*,-1,-1,,,,
218,2025-02-28T13:26:08.281-05:00,IdeState,Active,Popup,*,-1,-1,,,,
219,2025-02-28T13:26:09.283-05:00,IdeState,Active,Popup,*,-1,-1,,,,
220,2025-02-28T13:26:10.285-05:00,IdeState,Active,Popup,*,-1,-1,,,,
221,2025-02-28T13:26:11.288-05:00,IdeState,Active,Popup,*,-1,-1,,,,
222,2025-02-28T13:26:12.289-05:00,IdeState,Inactive,,*,-1,-1,,,,
223,2025-02-28T13:26:13.290-05:00,IdeState,Inactive,,*,-1,-1,,,,
224,2025-02-28T13:26:14.291-05:00,IdeState,Inactive,,*,-1,-1,,,,
225,2025-02-28T13:26:15.293-05:00,IdeState,Inactive,,*,-1,-1,,,,
226,2025-02-28T13:26:16.294-05:00,IdeState,Inactive,,*,-1,-1,,,,
227,2025-02-28T13:26:17.295-05:00,IdeState,Inactive,,*,-1,-1,,,,
228,2025-02-28T13:26:18.297-05:00,IdeState,Inactive,,*,-1,-1,,,,
229,2025-02-28T13:26:19.298-05:00,IdeState,Inactive,,*,-1,-1,,,,
230,2025-02-28T13:26:20.301-05:00,IdeState,Active,Popup,*,-1,-1,,,,
231,2025-02-28T13:26:21.303-05:00,IdeState,Active,Popup,*,-1,-1,,,,
232,2025-02-28T13:26:22.305-05:00,IdeState,Active,Popup,*,-1,-1,,,,
233,2025-02-28T13:26:23.307-05:00,IdeState,Active,Popup,*,-1,-1,,,,
234,2025-02-28T13:26:24.309-05:00,IdeState,Active,Popup,*,-1,-1,,,,
235,2025-02-28T13:26:25.312-05:00,IdeState,Active,Popup,*,-1,-1,,,,
236,2025-02-28T13:26:26.314-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
237,2025-02-28T13:26:27.316-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
238,2025-02-28T13:26:28.319-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
239,2025-02-28T13:26:29.322-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
240,2025-02-28T13:26:30.325-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
241,2025-02-28T13:26:31.326-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
242,2025-02-28T13:26:32.327-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
243,2025-02-28T13:26:33.330-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
244,2025-02-28T13:26:34.332-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
245,2025-02-28T13:26:35.335-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
246,2025-02-28T13:26:36.336-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
247,2025-02-28T13:26:37.338-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
248,2025-02-28T13:26:38.339-05:00,IdeState,Active,tasktracker,*,-1,-1,,,,
249,2025-02-28T13:26:39.342-05:00,IdeState,Inactive,,*,-1,-1,,,,
250,2025-02-28T13:26:40.361-05:00,IdeState,Inactive,,*,-1,-1,,,,
251,2025-02-28T13:26:41.363-05:00,IdeState,Inactive,,*,-1,-1,,,,
252,2025-02-28T13:26:42.364-05:00,IdeState,Inactive,,*,-1,-1,,,,
253,2025-02-28T13:26:43.366-05:00,IdeState,Inactive,,*,-1,-1,,,,
254,2025-02-28T13:26:44.376-05:00,IdeState,Inactive,,*,-1,-1,,,,
255,2025-02-28T13:26:45.390-05:00,IdeState,Inactive,,*,-1,-1,,,,
256,2025-02-28T13:26:46.405-05:00,IdeState,Inactive,,*,-1,-1,,,,
257,2025-02-28T13:26:47.420-05:00,IdeState,Inactive,,*,-1,-1,,,,
258,2025-02-28T13:26:48.435-05:00,IdeState,Inactive,,*,-1,-1,,,,
259,2025-02-28T13:26:49.443-05:00,IdeState,Inactive,,*,-1,-1,,,,
260,2025-02-28T13:26:50.464-05:00,IdeState,Inactive,,*,-1,-1,,,,
261,2025-02-28T13:26:51.475-05:00,IdeState,Inactive,,*,-1,-1,,,,
262,2025-02-28T13:26:52.489-05:00,IdeState,Inactive,,*,-1,-1,,,,
263,2025-02-28T13:26:53.503-05:00,IdeState,Inactive,,*,-1,-1,,,,
264,2025-02-28T13:26:54.520-05:00,IdeState,Inactive,,*,-1,-1,,,,
265,2025-02-28T13:26:55.531-05:00,IdeState,Inactive,,*,-1,-1,,,,
266,2025-02-28T13:26:56.590-05:00,IdeState,Inactive,,*,-1,-1,,,,
267,2025-02-28T13:26:57.592-05:00,IdeState,Inactive,,*,-1,-1,,,,
268,2025-02-28T13:26:58.605-05:00,IdeState,Inactive,,*,-1,-1,,,,
269,2025-02-28T13:26:59.623-05:00,IdeState,Inactive,,*,-1,-1,,,,
270,2025-02-28T13:27:00.628-05:00,IdeState,Inactive,,*,-1,-1,,,,
271,2025-02-28T13:27:01.640-05:00,IdeState,Inactive,,*,-1,-1,,,,
272,2025-02-28T13:27:02.644-05:00,IdeState,Inactive,,*,-1,-1,,,,
273,2025-02-28T13:27:03.659-05:00,IdeState,Inactive,,*,-1,-1,,,,
274,2025-02-28T13:27:04.666-05:00,IdeState,Inactive,,*,-1,-1,,,,
275,2025-02-28T13:27:05.683-05:00,IdeState,Inactive,,*,-1,-1,,,,
276,2025-02-28T13:27:06.686-05:00,IdeState,Inactive,,*,-1,-1,,,,
277,2025-02-28T13:27:07.700-05:00,IdeState,Inactive,,*,-1,-1,,,,
278,2025-02-28T13:27:08.713-05:00,IdeState,Inactive,,*,-1,-1,,,,
279,2025-02-28T13:27:09.783-05:00,IdeState,Inactive,,*,-1,-1,,,,
280,2025-02-28T13:27:10.796-05:00,IdeState,Inactive,,*,-1,-1,,,,
281,2025-02-28T13:27:11.847-05:00,IdeState,Inactive,,*,-1,-1,,,,
282,2025-02-28T13:27:12.882-05:00,IdeState,Inactive,,*,-1,-1,,,,
283,2025-02-28T13:27:13.930-05:00,IdeState,Inactive,,*,-1,-1,,,,
284,2025-02-28T13:27:14.932-05:00,IdeState,Inactive,,*,-1,-1,,,,
285,2025-02-28T13:27:15.949-05:00,IdeState,Inactive,,*,-1,-1,,,,
286,2025-02-28T13:27:16.988-05:00,IdeState,Inactive,,*,-1,-1,,,,
287,2025-02-28T13:27:17.996-05:00,IdeState,Inactive,,*,-1,-1,,,,
288,2025-02-28T13:27:19.015-05:00,IdeState,Inactive,,*,-1,-1,,,,
289,2025-02-28T13:27:20.019-05:00,IdeState,Inactive,,*,-1,-1,,,,
290,2025-02-28T13:27:21.030-05:00,IdeState,Inactive,,*,-1,-1,,,,
291,2025-02-28T13:27:22.113-05:00,IdeState,Inactive,,*,-1,-1,,,,
292,2025-02-28T13:27:23.223-05:00,IdeState,Inactive,,*,-1,-1,,,,
293,2025-02-28T13:27:24.243-05:00,IdeState,Inactive,,*,-1,-1,,,,
294,2025-02-28T13:27:25.298-05:00,IdeState,Inactive,,*,-1,-1,,,,
295,2025-02-28T13:27:26.333-05:00,IdeState,Inactive,,*,-1,-1,,,,
296,2025-02-28T13:27:27.367-05:00,IdeState,Inactive,,*,-1,-1,,,,
297,2025-02-28T13:27:28.412-05:00,IdeState,Inactive,,*,-1,-1,,,,
298,2025-02-28T13:27:29.430-05:00,IdeState,Inactive,,*,-1,-1,,,,
299,2025-02-28T13:27:30.445-05:00,IdeState,Inactive,,*,-1,-1,,,,
300,2025-02-28T13:27:31.457-05:00,IdeState,Inactive,,*,-1,-1,,,,
301,2025-02-28T13:27:32.485-05:00,IdeState,Inactive,,*,-1,-1,,,,
302,2025-02-28T13:27:33.560-05:00,IdeState,Inactive,,*,-1,-1,,,,
303,2025-02-28T13:27:34.582-05:00,IdeState,Inactive,,*,-1,-1,,,,
304,2025-02-28T13:27:35.590-05:00,IdeState,Inactive,,*,-1,-1,,,,
305,2025-02-28T13:27:36.600-05:00,IdeState,Inactive,,*,-1,-1,,,,
306,2025-02-28T13:27:37.615-05:00,IdeState,Inactive,,*,-1,-1,,,,
307,2025-02-28T13:27:38.629-05:00,IdeState,Inactive,,*,-1,-1,,,,
308,2025-02-28T13:27:39.632-05:00,IdeState,Inactive,,*,-1,-1,,,,
309,2025-02-28T13:27:40.650-05:00,IdeState,Inactive,,*,-1,-1,,,,
