date,timestamp,fileName,fileHashCode,documentHashCode,fragment,userId,testMode,program,chosenTask,programmingLanguage
2025-02-24T21:10:13.739-05:00,398,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
",1,ON,1111111,pies,python
2025-02-24T21:10:14.332-05:00,508,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B",1,ON,1111111,pies,python
2025-02-24T21:10:14.729-05:00,525,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())",1,ON,1111111,pies,python
2025-02-24T21:10:15.783-05:00,556,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
",1,ON,1111111,pies,python
2025-02-24T21:10:16.499-05:00,671,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N",1,ON,1111111,pies,python
2025-02-24T21:10:16.918-05:00,710,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N ",1,ON,1111111,pies,python
2025-02-24T21:10:17.560-05:00,800,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())",1,ON,1111111,pies,python
2025-02-24T21:10:17.911-05:00,896,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())
",1,ON,1111111,pies,python
2025-02-24T21:10:18.288-05:00,904,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

",1,ON,1111111,pies,python
2025-02-24T21:10:18.463-05:00,934,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

t",1,ON,1111111,pies,python
2025-02-24T21:10:18.508-05:00,950,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

to",1,ON,1111111,pies,python
2025-02-24T21:10:18.713-05:00,954,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

tot",1,ON,1111111,pies,python
2025-02-24T21:10:19.308-05:00,978,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

tota",1,ON,1111111,pies,python
2025-02-24T21:10:19.441-05:00,1000,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

tot",1,ON,1111111,pies,python
2025-02-24T21:10:19.610-05:00,1004,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

to",1,ON,1111111,pies,python
2025-02-24T21:10:24.452-05:00,1015,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

t",1,ON,1111111,pies,python
2025-02-24T21:10:24.879-05:00,1144,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

",1,ON,1111111,pies,python
2025-02-24T21:10:26.876-05:00,1148,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100",1,ON,1111111,pies,python
2025-02-24T21:10:27.026-05:00,1318,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100
",1,ON,1111111,pies,python
2025-02-24T21:10:27.663-05:00,1323,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

",1,ON,1111111,pies,python
2025-02-24T21:10:27.804-05:00,1440,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

p",1,ON,1111111,pies,python
2025-02-24T21:10:27.892-05:00,1470,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

pr",1,ON,1111111,pies,python
2025-02-24T21:10:27.985-05:00,1474,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

pri",1,ON,1111111,pies,python
2025-02-24T21:10:28.049-05:00,1478,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

prin",1,ON,1111111,pies,python
2025-02-24T21:10:28.499-05:00,1482,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print",1,ON,1111111,pies,python
2025-02-24T21:10:28.514-05:00,1495,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(",1,ON,1111111,pies,python
2025-02-24T21:10:29.193-05:00,1496,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print()",1,ON,1111111,pies,python
2025-02-24T21:10:29.198-05:00,1659,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars))",1,ON,1111111,pies,python
2025-02-24T21:10:30.623-05:00,1669,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars)",1,ON,1111111,pies,python
2025-02-24T21:10:30.846-05:00,1842,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars),",1,ON,1111111,pies,python
2025-02-24T21:10:31.452-05:00,1846,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars), ",1,ON,1111111,pies,python
2025-02-24T21:10:31.586-05:00,2007,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars), r",1,ON,1111111,pies,python
2025-02-24T21:10:31.718-05:00,2021,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars), re",1,ON,1111111,pies,python
2025-02-24T21:10:31.833-05:00,2025,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars), rem",1,ON,1111111,pies,python
2025-02-24T21:10:32.150-05:00,2029,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars), rema",1,ON,1111111,pies,python
2025-02-24T21:10:32.304-05:00,2034,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars), rem",1,ON,1111111,pies,python
2025-02-24T21:10:32.448-05:00,2038,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars), re",1,ON,1111111,pies,python
2025-02-24T21:10:32.606-05:00,2042,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars), r",1,ON,1111111,pies,python
2025-02-24T21:10:32.765-05:00,2046,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars), ",1,ON,1111111,pies,python
2025-02-24T21:10:32.906-05:00,2054,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars),",1,ON,1111111,pies,python
2025-02-24T21:10:35.230-05:00,2058,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars)",1,ON,1111111,pies,python
2025-02-24T21:10:35.396-05:00,2238,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars,)",1,ON,1111111,pies,python
2025-02-24T21:10:35.482-05:00,2242,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, )",1,ON,1111111,pies,python
2025-02-24T21:10:35.551-05:00,2246,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, r)",1,ON,1111111,pies,python
2025-02-24T21:10:35.750-05:00,2265,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, re)",1,ON,1111111,pies,python
2025-02-24T21:10:35.863-05:00,2283,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, rem)",1,ON,1111111,pies,python
2025-02-24T21:10:35.951-05:00,2293,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, rema)",1,ON,1111111,pies,python
2025-02-24T21:10:36.066-05:00,2303,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, remai)",1,ON,1111111,pies,python
2025-02-24T21:10:36.152-05:00,2313,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, remain)",1,ON,1111111,pies,python
2025-02-24T21:10:36.241-05:00,2323,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, remaini)",1,ON,1111111,pies,python
2025-02-24T21:10:36.333-05:00,2333,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, remainin)",1,ON,1111111,pies,python
2025-02-24T21:10:36.820-05:00,2343,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, remaining)",1,ON,1111111,pies,python
2025-02-24T21:10:37.226-05:00,2362,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, remaining_)",1,ON,1111111,pies,python
2025-02-24T21:11:42.300-05:00,2366,pies.py,18958,1958477934,"# Write code for the pies task in this file

# Write your code here
A = int(input())
B = int(input())
N = int(input())

# Total cost in cents
total_cents = (A * 100 + B) * N

# Convert back to dollars and cents
total_dollars = total_cents // 100
remaining_cents = total_cents % 100

print(total_dollars, remaining_cents)",1,ON,1111111,pies,python
